content,score
"bisa ga si kalo malem iklannya jangan podcast horror?😞 ga semua orang bukan penakut pls minimal siang-siang lah, trs makin sini makin banyak iklannya ampun",3
Aplikasinya good tapi akhir akhir ini lama banget keluar suaranya terus liriknya jika gak bisa terus banyak banget iklannya,3
Lagu acak si gpp tapi kenapa seacak ini si? muter lagu pop indo baru 1 lagu udah jadi lagu korea padahal g pernah dengerin lagu korea aneh,1
Kecewa dengan kualitas iklan Spotify tentang podcast horror bayangin aja mau tidur niatnya muter lagu buat nenangin diri malah muncul iklan horror gak jelas. Emang harus horror kah? Kecewa banget pokoknya,1
Iklannya terlalu sering ketika memutar lagu baru iklan dan seterusnya mohon di kurangi iklannya,2
"Padahal saya ingin mendengar kan lagu Bhs inggris tapi tidak ada lirik. Saya kecewa karena saya hanya ingin mendengar kan musik dengan liriknya bila sudah ada saya akan memberikan bintang 5, jadi tolong di perbaiki lagi",3
"Kenapa di setiap lagu ""lirik tidak dapat dimuat"" Ga ada liriknya plis padahal udh di update, cuma ini aja sih kendala nya selebihnya spotify itu bagus bangettttt",1
"iklan podcast horror kebanyakan, jadi ngeri kalo malem-malem, tolong dihilangkan iklan yang horror. Terimakasih.",1
"Aplikasinya bagus cuma pas di favorit,dan pas main game mau ganti lagu ke lagu sebelumnya gak bisa untuk Spotify mohon dibantu ya🙏🙏",3
"perbulan 54k menurutku kurang worth it, maybe di 40k menurutku udh pas banget malah ngelunjak 54k kyk gk semua org punya uang buat sekedar dengerin musik",1
"Kecewa bgt sama spotify sekarang setiap mau login pasti "" aplikasi tidak bisa dipakai di luar negri"" padahal gw di indo",1
"bagus sih dari dulu selalu pake spoti kalo dgr music, cuma makin kesini kok liriknya pada ilang ya?? tolong diperbaiki, trimakasi",2
setiap kali saya membeli premium selalu terjadi kesalahan dan loadingnya lama sekali ketika saya mencoba membeli lagi.,2
Aplikasi yang top markotop.saya suka sekali dengan aplikasi ini.banyak sekali lagu yang saya sukai di sini.pemakaiannya pun sangat simple.pokoknya langsung saya kasih bintang 5,5
"App nya bagus bisa dengerin lagu apa aja,,tp satu kekurangannya lirik lagu"" BTS gak bisa di muat padahal jaringan bagus 😌😌",4
"Pedahal pake wifi tapi pas awal masuk lag nya parah loading nya lama banget. Edit ulasan : kok masih sama yh, apa gak di benerin ?",1
Dev bisa gak iklan nya jangan horor. Asli dah lu niatan denger musik malem-malem biar nyambil ketiduran eh malah gak bisa tidur. Sebel banget asli sama iklan horornya. Bisa gak iklan cebung aja gitu anj,3
"ngotak dikit lah. masa buat user free mau dengerin satu lagu ke lagu yang lain dijeda 3 iklan yang durasinya 30 detik? mana gaada lirik lagi, makin jelek aja bjir",1
"untuk aplikasinya bagus, tapi tolong untuk pihak spotify, iklannya di filter jangan podcast horor terus, karena saya merasa tidak nyaman dengan iklan podcast horor dan saran saya di ganti dengan iklan lain agar pendengar lebih nyaman ketika mendengarkan musik 🙏🙏",1
"Saat saya mendengar lagu selalu berhenti sendiri selalu berhenti di angka 10,dan juga saat update lagu di playslist saya Ilang itu cukup merepotkan",1
Banyak fitur dan musik sangat bervariasi cuma baru baru ini ada beberapa iklan mohon di kurangi iklan nya ya tetap aku kasih bintang lima,5
sembuh dari sebuah informasi terkait kelebihan dari sistem operasi Android merupakan kegiatan rutin yang paling sering digunakan oleh para peneliti menemukan yang terbaik bagi aku baca berita suruh instan lagu pusing di telpon terus aku ada produser and asesten yg urus ku lagi ndk enak badan sakit musik lagi ndk pengen udh putus asa buat dengarin lagu bintang stra tak terima ndk berduet now hepmani,5
"terimakasih Spotify, aku pertama kali dipeluk di motor karna nunjukin playlist Spotify ke crush, seneng bgt rasanya soalnya terakhir ngerasain pelukan pas aku masih kecil doang",5
"Baguss bangett,bisa dengerin musik dan ikut nyanyii..lengkap dengan lirik, pokok nya rekomendasi deh bagi yg suka dengerin musik/lagu🤗✨",5
jujur aja ini system transaksi buat beli premium napa nggak bisa terus ya? udah 3 bulan ga bisa mohon di fixed ya....,4
"Semuanya udh ok sihh tpi iklan nya gangu,tpi wajar lah iklan... tpi iklannya kan cmn 2 doang tpi kok rasa ny lama bgt ya?",4
Aku kira ngk maksa premium kok di paksa mau dengerin lagu jadi ga bisa Katanya pilih lagu untuk di dengerin besok ngapain besok sekarang kan bisa kata nya praktis gratis mau premium apa ngk juga ngk papa tpi kok gini ye kasih bintang 2 deh,2
"Tolong dong balikin fitur yang lama, saya pengguna free, malah nge hapus aplikasi ini gegara fitur update terbaru yg makin menyulitkan saya mendengarkan lagu😡😡",1
"Mohon aplikasi di benarkan lagi, kita lagi nge lagu jadi putus koneksi, punya masalah apa emg sistem aplikasinya?",1
"Keren! Aku suka banget aplikasi ini sangat berkesan, aku suka sekali mendengarkan lagu disini sambil belajar dan bermain! Terimakasih spotify✨",5
"rawan banget akun ku eror sendiri. kaya tiba"" ke out terus di log in gabisa. sebenernya suka""aja sama spotify, cuma gara"" hal itu jadi kurang suka.",3
mau masuk susah bener padahal sinyak bagus tetapi selalu periksa jaringan dan terjadi kesalahan terus...cacat aplikasinya,1
Tolong developer di perbaiki iklan nya saya saat malam sedaang mendangar lagu tiba² ada iklan horor dan itu sudah jam 12 saya tidak bisa tidur gara gara iklan spotify mohon di perbaiki,1
"Lagi asik denger musik malem"" Muncul iklan horor jir lah ga banget 😭🥲 iklanya tidak ramah sekali, tolong di perbaiki bikin trauma sumpah😭😭😭 sangat tidak ramah iklannya,,....",3
Lagu susah buat di putar kadang suka mati sendiri iklanya juga gak ngotak lama banget sampe 1 menit baru kelar,2
"spotify kenapa si punyaku eror terus, sayang banget paket premiumku masih 2 bulan lebih gak kepake gara² eror terus",1
"Aplikasinya oke , dan mudah mendapatkan lagu lagu yang saya inginkan.... Tetap pertahankan kualitas aplikasinya",5
Ketika saya membukanya selalu tidak ada internet atau anda sedang offline padahal saya membuka aplikasi lain lancar kuota pun banyak sinyal juga stabill.,1
"Bagus sih, cuman saya terlalu banyak mendapatkan iklan. Satu lagu beralih ke satu lagu lain, bisa dapat 2 iklan",2
"Aplikasi bagus tapi tolong lah Spotify saya tau saya gak Premium tapi tolong lah iklanya jangan iklan setan sial gw suka takut sendiri kalo ngedengerin tengah malem tiba"" ada iklan podcast setan",5
"Menurut ku ini udah pas,tapi apk nya maksa banget buat berlangganan&banyak iklan nya,tiap memutar lagu pasti iklan",3
"Sebelumnya saya pernah uninstall aplikasi ini di HP krn tdk bisa keluarkan lirik untuk bisa berkaraoke sambil mendengarkan lagu. Suatu waktu coba install kembali dan sangat gembira sdh ada fasilitas lirik lagu. Sangat puas, ditunggu pengembangan lebih lanjut seperti mengecilkan suara asli menjadi benar² layaknya berkaraoke.",5
"Sebenarnya bagus, tetapi kak jangan semuanya premium kak, dan juga tolong kak boleh pilih lagu sesuka hati tanpa ada premium kak, dan mindahin lagunya juga jangan di batasin juga kak, mohon untuk di perbaiki lagi ya kak, terimakasih kak 🙏🏻🙏🏻",5
"Kesel bngt sm spotify, sekarang spotify ga bisa denger lagu sesuka hati ga kek dulu, klo tau kedepannya spotify bakal gini ga bakal download sih, unt developer perbaiki lagi spotify nya biar bisa normal kembali",1
Sangat bagus berguna untuk mengisi waktu luang dengan mendengarkan lagu dari spotify dan saya harap spotify bisa update lebih banyak dan buat kedepan nya,5
Setelah di-update dan bikin playlist baru knp lagu yg diputar gak ada liriknya. jadinya gak bisa sambil nyanyi dengerin musik nya,1
b1 ya tolong perbaiki bug susah masuk trus malah mati sendiri padahal aman HP aman aja stiap masuk apk ini seperti itu lagi tolong buat developer,1
"ga nyaman sama iklan horor gajelas, gmn yg org gw mampu buat beli premium ga nyaman pke ni apk buat dengerin musik, iklan ga bermanfaat, org mau dngrin lgu smbil nyatau malem malem mlah dpt iklan horor",1
"untuk fitur sudah bagus, namun untuk bug pada aplikasi yaitu tidak ada koneksi internet/ gangguan internet sangat menjengkelkan",1
"Akhirnya aku uninstall, baru 5x mau ganti musik kok dibatasi. Maksa bgt buat gabung yg premium",1
"Saya suka dengan aplikasi ini sebenarnya tapi entah kenapa setiap saya mau beli paket premium nya selalu ""coba lagi"" Masak harus buka von dulu baru bisa beli tolong diperbaiki lagi",4
"Setelah update, malah gk bisa beli premium buat 1 minggu. Tolong benerin dong. Kalo emang gk error atau emang udah gk bisa beli premium seminggu, aku mau uninstall aja",2
Gw bakal rating ulang dan w beri 4/5 karena kalo bisa podcast horror jangan ada iklan ya soalnya kalo malem lagi denger lagu merinding + takut mohon banget nih 🙏😁,4
Aplikasi nya tuhhh seruuuu pake banget kita bisa dengerin banyak lagu di dalamnya!!!,5
"Apk Agus lagunya banyak tapiii tolong dong developer kurangin iklannya pls pls pls tinki winki dibsi sisi Lala puh sepuh developer tolong dong kurangin iklannya🙏,oh iya itu lagu how do you do nya kenapa di hapus? Sebelumnya makasih ya udah balikin lagu ""whiskey cola""",5
"Terlalu banyak album gajelas, harusnya bedakan live sama rekaman. Masa remaster yang dulu nya ga di hapus ya jadi bingung kalo mau dengerin per album",3
"Kenapa download buat offline harus bayar,ini membuat saya kecewa awal awal aku seneng karena aplikasinya bagus dan ramah tapi kenapa sekarang download lagu harus pake premium sih aku jadi kecewa",1
Spotify ini sangat berguna bagi saya buat saya yang suka mendengarkan lagu ini cocok banget sih buat saya jadi saya tambah bintang lima terima kasih pembuat spotify,5
"Akun saya mengalami bug terus, saya hnya bisa membuka spotify saat diluar negeri saja, akun premium saya selalu terblokir",1
"Gila yang gak premium lagu aja di pilihin sama spotify nya, seakan² yg gak premium gk ada hak dengerin lagu, bintang 1,gedeg gw klo cuma buat premium apk musik doang",1
"gabisa milih lagu pedahal dulu bisa, banyak iklan tapi ga permasalahin itu. cuma kecewa aja gabisa milih lagu lagi wkwk ++ maksa bgt harus prem kesannya. lol sekarang liriknya malah ilang",2
"Aku cuma ngasih saran kalau bisa jangan terlalu sedikit membatasi pemutaran playlist yang di inginkan pengguna dan memutar lagi berikutnya juga sama,kalau cara seperti itu mungkin lama kalamaan peminkmat spotify akan berpindah ke aplikasi lain...contoh sederhana kaya jookzzz,untuk fitur-fitur yang lain ok lahh dan lagu juga lumayan komplit walaupun kadang lagu yang kita cari gak ada",3
"Saya sangat suka aplikasi ini dengan aplikasi ini saya bisa mendengarkan musik secara gratis, tapi iklan yang horror di kurangin dong😁 rada takut soalnya.",5
Aplikasi ini sangat baguss! Karena klo kita lg bosan/atau sambil main game kita setel lgu yg sangat enk di dengerin!pokonya aplikasi ini sangat bagus deh,5
"Pdhl dulu bagus,skrg mlh jlk bgt. Kdg lagi ke stop sendiri,kdg gabisa dibuka, iklan juga lama bgt ampe males sendiri. Terus tiap buka lagu,pasti kebanyakan gaada liriknya. Apaan banget coba,denger lagu tapi gaada liriknya. Gajelas dh pokoknya",2
Aplikasi nya bagus bangett Tolong ya lirik² lagunya di tambah jangan malah bayak di hps inti nya tolong lebih di perbagus aplikasi nya makasih spotify😁,5
"Bagus apk nya, buat denger lagu cuma banyak iklan nya tolong kurangin tanpa harus pke Prem ksiann orng"" yg denger lagu keganggu 🙏🏻",5
Apk nya nya lumayan tp banyak iklan apa lagi iklan podcast hororo itu saya gak suka banget kalo iklan penawaran itu yg gpp tp iklan podcast hororo saya gak suka tolong juga di kasih lirik ada beberapa yg g ada lirik plis di kasih juga ini kebanyakan haru Prem JD saya gak nyaman pakek ini karna banyak iklan apa lagi saya gak nyaman sama iklan podcast horor,2
"tolong ini kenapa yaa Spotify eror terus, gabisa pake paket data selalu offline padahal jaringan baguss, TOLONG DI PERBAIKI 🙏",1
"Burik anying mau beli premium malah tidak dapat menghubung² apalah itu gajelas banget mau beli premium malah dipersusah aplikasi burik emang, satu lagi liriknya mana? Kok tidak dapat membuat lirik, stress",1
Banyak iklan Poadcastnya gak jelas gak masuk akal. Sekarang itu klau mau cari ketenaran ya datang kepada Tuhan menceritakan kemuliaan Tuhan. Bukan menceritakan hantu2 gak jelas.,1
"Apasi bisa gak gausah di batasi dalam memilih lagu. Iya gue tau kalo mau bebas milih lagu harus premium, tapi kan sebelumnya yang gak premium bisa bebas milih lagu, kok sekarang malah jadi fitur khusus premium? Spotify makin lama makin gajelas, apa apa harus premium. Terus lirik lagu juga banyak yang hilang padahal jaringan sudah bagus. Gue ga masalah kalo spotify banyak iklan, yang penting gue bisa bebas milih lagu kayak dulu lagi😊",1
"Apk nya bagud, cuma kenapa harus ada iklan podcast horror si? Gw takut anjir jadinya pas mau nyetel lagu malem-malem di Spotify..",4
"Aplikasinya bagus, tapi kebanyakan iklan+sama beberapa lagu banyak yang ilang lirik nya.",3
Mendengarkan gratis tanpa berlangganan dan pemutaran di layar belakang memudahkan dalam browsing sambil bermusik dengan playlist amerika inggris eropa japan dan mancanegara mohon maaf jika salah penulisan,5
"Ilangin iklan pocong nya minn, orang penakut jd males denger spotify, cari iklan yg nggak serem tapi lucu aja, kami kaum non premium di teror ama iklan pocong podcast spotify, itu aja, selebihnya best nggk ada kendala apapun😀",3
Pas pertama untuk pake lagu dari Spotify baguss lancarr lama kelamaan haruss jadi gak bisa di putar lagunya wifi+seluler lancarr padahal lohh,4
Bagusss bangett jadi tiap malam sebelum tidur aku denger lagu kan dulu aku denger di youtube dan pasti ada iklan tapi pas aku dowload spotify jadi gak iklan cocok bangett deh buat denger lagu,5
"Ini kenapa ya, tiap putar lagu sekitar 10 menit, tiba-tiba mati sndiri, padahal ga diapa²in.. tolong di perbaiki donggg",1
"iklan boleh ada tapi yang bener aja iklannyaa kek gtuu horor² tolong yaa ga semuaa merasa biasa aja dengan iklan seperti itu, mohon untuk mengubah iklannyaaa!!!!",2
sekarang kalo mau download lagu harus mengelilingi Premium/beli saya jadi tidak bisa dowload lagunya terus lagunya macet macet padahal udh full datanya,2
"Aplikasi nya bagus bgt jan dnger kata sebelah ya kalo emng sesalu muncul kata tdk ada konek jaringn ydh biarun ja sih,idih apakli mau download coba hah,,,tapi menurut mu ini sangat menghibur sekali",5
Sebenernya bagus tapi iklannya banyak banget baru 1/2 lagu udh iklan ama tolong lah yang iklan podcast horror ilangin.,2
"terlalu banyak iklan, setiap ganti lagu bisa sampai 2-3 iklan. terlalu memaksakan untuk premium",2
Kurang suka apk😖 nya kayak maksa untuk premium + sering ada iklan bagus sih apk nya cuman banyak iklannya itu yang bikin risih😣,3
"Plis lah iklan mya tu yang biasa"" ajaa, ini semua iklannya tentang podcast horor, kadang dengerin lagu malam malam tiba tiba ada iklan begitu kan gak lucu Tolong di denger yahh wahai Spotify☺️🙏",3
"Keren Keren,Mentang2 Gw gak punya duit buat beli Prem,skrng Iklan Iklan Semuanya Tentang Horror,gara2 lu gw jdi sakit karena g bisa tidur lu Jan Mentang Mentang Gw Miskin Ya Dev bikin gw g bisa tidur,udah tidur malah ada suara jumpscare dari iklan,gw kebangun lagi Tolong hapus iklan iklan kayak gitu,mending iklan tentang Shopee,Podcast lucu lucuan,Atau yg lain lah yg berguna,lagian podcast Horror itu nyeritain fiksi doang & buat mimpi buruk yg mau tidur",1
"Tolong lah ini udah banyak iklan, mau tidur sambil denger lagu iklannya malah iklan horor gimana mau tenang tidur,terus liriknya juga banyak yg gabisa di muat, masa sekelas spotify gabisa ngurus ginian",1
"ini serius harus premium kah? soalnya awal daftar podcast masih bisa di putar, tapi beberpa hari kemudian udh ngga bisa mutar podcast",2
"Lirik kadang tidak bisa muncul kenapa ya, padahal lagunya terkenal dan sering, tidak hanya 1 2 lagu saja. Tolong perbaiki segera",1
Iklannya horror semua mana 30 detik lgi. Kalau mau kasih iklan banyak setidaknya liriknya ada lah. Ini diembat dua² nya,1
"Banyak bug,tidak bisa memakai WiFi,kalau bisa bug ya di perbaiki,aplikasi sampah",1
Iklannya sering horor nyebelin deh lagi denger spotify tengah malam. Mending denger youtube musik ga ada iklan horor. Nyebelin banget iklannya itu2 mulu yg horor. Pokoknya males banget denger spotify. Uninstal dah nyebelin banget.,1
"Banyak iklan banget di apk ini tiap mau putar lagu pasti ada iklan jadi kek lagi dangerin iklan aja bukan musik, mentang² blom premium tapi parah banget ngasih iklan",3
Setiap lagu atau bahkan artis yg saya cari mau itu jaman now atau jadul hingga yg mungkin saya belum lahir sekalipun pasti ada semisal lagu kesukaan ibu saya saya cari dan saya putar masih seperti aslinya jadi sebagai obat kangen juga pada masanya,5
"Jangan terlalu banyak iklan aja sich,semoga bisa jauh lebih di tingkatkan lagi mutu dan kualitas nya walaupun sekarang juga sudah baik",5
